"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-08-28","0.00",,"83","67"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-08-29","0.00",,"95","71"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-08-30","0.00",,"91","75"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-08-31","0.00",,"95","79"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-09-01","0.00",,"96","78"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-09-02","0.00",,"93","81"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-09-03","0.00",,"83","77"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-09-04","0.00",,"81","66"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-09-05","0.00",,"77","65"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-09-06","0.00",,"79","64"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-09-07","0.00",,"87","70"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-09-08","0.00",,"90","67"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-09-09","0.00",,"72","64"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-09-10","0.00",,"72","63"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-09-11","0.00",,"78","62"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-09-12","0.13",,"69","60"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-09-13","0.13",,"76","61"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-09-14","0.00",,"76","63"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-09-15","0.00",,"72","61"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-09-16","0.26",,"75","60"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-09-17","0.06",,"72","62"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-09-18","0.00",,"72","62"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-09-19","0.00",,"82","64"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-09-20","0.00",,"73","62"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-09-21","0.00",,"73","59"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-09-22","0.20",,"87","65"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-09-23","0.00",,"80","68"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-09-24","0.00",,"86","69"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-09-25","0.00",,"90","68"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-09-26","0.02",,"72","64"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-09-27","1.02",,"77","63"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-09-28","0.12",,"76","72"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-09-29","0.00",,"80","67"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-09-30","0.82",,"78","70"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-01","2.24",,"76","59"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-02","0.00",,"67","55"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-03","0.02",,"64","52"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-04","0.31",,"58","54"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-05","0.01",,"64","55"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-06","0.00",,"67","56"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-07","0.00",,"72","55"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-08","0.00",,"76","58"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-09","0.00",,"73","57"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-10","0.00",,"72","52"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-11","0.89",,"77","62"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-12","0.05",,"70","56"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-13","0.00",,"66","50"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-14","0.77",,"65","53"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-15","0.01",,"59","51"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-16","0.00",,"61","53"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-17","0.00",,"71","52"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-18","0.00",,"61","53"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-19","0.02",,"62","50"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-20","0.00",,"61","51"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-21","0.00",,"63","50"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-22","0.00",,"54","48"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-23","0.00",,"66","49"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-24","0.00",,"67","55"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-25","0.00",,"74","55"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-26","0.00",,"73","65"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-27","0.29",,"75","66"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-28","0.00",,"76","58"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-29","0.00",,"59","49"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-30","0.00",,"58","45"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-10-31","0.00",,"58","44"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-11-01","0.00",,"50","39"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-11-02","0.00",,"52","41"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-11-03","0.00",,"54","43"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-11-04","0.89",,"52","48"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-11-05","0.07",,"53","47"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-11-06","0.00",,"51","44"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-11-07","0.00",,"52","39"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-11-08","0.01",,"46","42"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-11-09","0.00",,"54","43"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-11-10","0.00",,"58","47"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-11-11","0.00",,"58","42"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-11-12","0.00",,"65","45"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-11-13","0.00",,"66","48"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-11-14","0.00",,"57","46"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-11-15","0.00",,"57","51"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-11-16","0.37",,"61","52"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-11-17","0.19",,"62","53"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-11-18","0.00",,"56","47"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-11-19","0.00",,"49","43"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-11-20","0.00",,"56","43"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-11-21","0.00",,"49","40"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-11-22","0.00",,"67","45"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-11-23","0.00",,"63","52"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-11-24","0.00",,"52","43"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-11-25","0.04",,"46","41"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-11-26","0.13",,"54","41"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-11-27","0.00",,"44","37"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-11-28","0.00",,"49","37"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-11-29","0.00",,"51","39"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-11-30","0.04",,"59","45"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-01","1.29",,"63","42"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-02","0.00",,"44","36"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-03","0.00",,"42","36"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-04","0.00",,"41","35"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-05","0.00",,"37","32"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-06","0.00",,"36","32"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-07","0.00",,"38","33"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-08","0.00",,"36","30"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-09","0.00",,"32","26"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-10","0.00",,"40","24"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-11","0.00",,"48","36"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-12","1.15",,"59","41"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-13","0.06",,"52","23"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-14","0.02",,"25","20"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-15","0.00",,"29","22"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-16","0.00",,"32","26"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-17","0.00",,"39","26"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-18","0.00",,"38","31"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-19","0.00",,"38","32"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-20","0.00",,"39","29"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-21","0.00",,"41","31"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-22","0.00",,"40","31"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-23","0.00",,"37","32"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-24","0.00",,"42","31"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-25","0.00",,"34","28"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-26","0.43",,"32","23"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-27","0.21",,"31","24"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-28","0.00",,"40","26"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-29","0.00",,"40","34"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-30","0.00",,"41","29"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2010-12-31","0.00",,"46","37"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-01","0.00",,"52","39"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-02","0.00",,"53","38"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-03","0.00",,"38","30"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-04","0.00",,"42","32"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-05","0.00",,"41","32"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-06","0.00",,"34","29"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-07","0.13",,"37","29"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-08","0.00",,"33","27"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-09","0.00",,"34","29"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-10","0.00",,"37","27"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-11","0.13",,"32","26"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-12","0.50",,"34","26"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-13","0.00",,"32","21"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-14","0.00",,"32","21"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-15","0.00",,"39","25"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-16","0.00",,"39","28"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-17","0.00",,"29","22"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-18","1.12",,"44","25"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-19","0.07",,"42","37"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-20","0.00",,"37","32"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-21","0.43",,"33","21"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-22","0.00",,"27","17"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-23","0.00",,"27","14"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-24","0.00",,"26","9"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-25","0.06",,"38","26"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-26","0.94",,"34","31"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-27","0.56",,"39","32"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-28","0.00",,"37","30"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-29","0.01",,"38","32"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-30","0.00",,"42","30"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-01-31","0.00",,"33","26"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-02-01","0.13",,"31","26"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-02-02","0.67",,"41","28"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-02-03","0.00",,"36","27"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-02-04","0.00",,"37","27"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-02-05","0.24",,"44","31"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-02-06","0.00",,"47","38"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-02-07","0.09",,"45","33"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-02-08","0.11",,"43","20"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-02-09","0.00",,"30","16"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-02-10","0.00",,"30","23"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-02-11","0.00",,"37","21"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-02-12","0.00",,"40","30"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-02-13","0.00",,"46","30"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-02-14","0.00",,"58","37"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-02-15","0.00",,"37","26"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-02-16","0.00",,"48","27"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-02-17","0.00",,"64","46"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-02-18","0.00",,"67","44"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-02-19","0.00",,"54","23"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-02-20","0.00",,"39","21"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-02-21","0.32",,"37","24"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-02-22","0.00",,"35","17"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-02-23","0.00",,"41","23"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-02-24","0.04",,"42","26"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-02-25","1.29",,"58","33"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-02-26","0.00",,"43","31"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-02-27","0.00",,"50","35"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-02-28","0.44",,"60","39"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-01","0.00",,"45","33"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-02","0.00",,"53","25"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-03","0.00",,"33","19"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-04","0.00",,"41","26"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-05","0.00",,"58","41"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-06","2.08",,"56","48"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-07","0.08",,"53","34"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-08","0.00",,"46","29"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-09","0.01",,"46","33"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-10","1.18",,"54","37"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-11","0.99",,"55","40"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-12","0.00",,"55","38"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-13","0.00",,"50","41"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-14","0.00",,"43","37"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-15","0.00",,"45","33"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-16","0.56",,"56","37"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-17","0.00",,"63","44"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-18","0.00",,"75","51"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-19","0.00",,"58","39"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-20","0.00",,"48","34"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-21","0.39",,"45","36"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-22","0.00",,"49","40"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-23","0.54",,"40","32"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-24","0.08",,"44","31"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-25","0.00",,"41","29"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-26","0.00",,"39","27"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-27","0.00",,"44","28"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-28","0.00",,"45","27"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-29","0.00",,"48","32"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-30","0.00",,"52","38"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-03-31","0.06",,"42","37"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-04-01","0.15",,"44","36"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-04-02","0.00",,"53","39"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-04-03","0.00",,"56","42"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2011-04-04","0.04",,"61","44"
